Cartella;Istanza;Clienti;Tempo_Min_Intera_Run;Tempo_Medio_Intera_Run;Best_Costo_Assoluto;Metodo_Best_Costo;Costo_Medio_dei_Best_delle_Run;TempoMedio_G1_Neigh1_Insertion;BestCosto_G1_Neigh1_Insertion;TempoMedio_G1_Neigh2_OrOpt;BestCosto_G1_Neigh2_OrOpt;TempoMedio_G1_Neigh3_Swap;BestCosto_G1_Neigh3_Swap;TempoMedio_G2_Neigh1_Insertion;BestCosto_G2_Neigh1_Insertion;TempoMedio_G2_Neigh2_OrOpt;BestCosto_G2_Neigh2_OrOpt;TempoMedio_G2_Neigh3_Swap;BestCosto_G2_Neigh3_Swap;TempoMedio_GRASP_G1;BestCosto_GRASP_G1;TempoMedio_GRASP_G2;BestCosto_GRASP_G2;TempoMedio_Greedy_1;BestCosto_Greedy_1;TempoMedio_Greedy_2;BestCosto_Greedy_2;TempoMedio_Memetic_Algorithm;BestCosto_Memetic_Algorithm;TempoMedio_SA1_on_Neigh1;BestCosto_SA1_on_Neigh1;TempoMedio_SA1_on_Neigh2;BestCosto_SA1_on_Neigh2;TempoMedio_SA1_on_Neigh3;BestCosto_SA1_on_Neigh3;TempoMedio_SA2_on_Neigh1;BestCosto_SA2_on_Neigh1;TempoMedio_SA2_on_Neigh2;BestCosto_SA2_on_Neigh2;TempoMedio_SA2_on_Neigh3;BestCosto_SA2_on_Neigh3;TempoMedio_Tabu_G1;BestCosto_Tabu_G1;TempoMedio_Tabu_G2;BestCosto_Tabu_G2;TempoMedio_VNS_G1;BestCosto_VNS_G1;TempoMedio_VNS_G2;BestCosto_VNS_G2
n100;R204.txt;100;807.592741727829;844.9681581656138;749.9999999999998;Memetic_Algorithm;766.1999999999998;1.5189499855041504;981.0000000000019;0.03549043337504069;1366.3;0.03863843282063802;1367.0;1.1146280765533447;916.0999999999995;0.004817962646484375;1601.0;0.001649300257364909;1601.5;63.727199951807656;787.9000000000001;62.160007317860924;821.4000000000005;0.004523754119873047;1376.4;1.5764098167419434;1601.5;312.240047454834;749.9999999999998;52.54629246393839;843.4;52.407243172327675;1366.3;42.73932361602783;910.4;37.21371730168661;876.1;43.438888470331825;901.9000000000001;42.69462037086487;852.3000000000001;60.04064973195394;972.700000000002;60.021178801854454;914.4999999999993;7.229933261871338;923.0999999999999;4.213906923929851;914.5
n100;R208.txt;100;1012.6420652866364;1171.5319619178772;723.8999999999997;Memetic_Algorithm;732.933333333333;3.0930240154266357;868.3999999999997;0.277224063873291;1063.3000000000002;0.15694085756937662;1069.0;0.9820922215779623;923.3999999999996;0.0024385452270507812;1586.4;0.0015088717142740886;1586.4;63.70115327835083;798.8999999999996;65.20934041341145;789.9000000000009;0.004158894220987956;1100.1000000000001;1.4502490361531575;1586.4;524.9621390501658;723.8999999999997;76.29870208104451;782.9;67.87726203600566;832.1;66.24755462010701;777.5;51.66114377975464;847.4999999999999;51.12116781870524;881.1000000000001;48.403915325800575;890.4999999999999;60.13519914944967;860.1999999999995;60.02433204650879;922.0999999999997;23.604877869288128;797.0;6.31750734647115;881.8
n100;RC101.txt;100;271.78992223739624;281.5317114194234;1697.5999999999997;Memetic_Algorithm;1705.9333333333327;0.2475268840789795;1786.099999999999;0.001828591028849284;2598.1999999999994;0.0015201568603515625;2590.6999999999994;0.14489205678304037;1813.6999999999991;0.0014142195383707683;2121.1;0.0013310909271240234;2116.5;52.45966815948486;1761.3999999999999;54.71436802546183;1772.9;0.006544748942057292;2606.4999999999995;0.82870880762736;2123.1;33.45196342468262;1697.5999999999997;2.9141412576039634;1786.099999999999;3.239617427190145;2598.1999999999994;3.1819799741109214;2001.4999999999998;3.002798557281494;1813.6999999999991;3.2796552975972495;1809.8000000000002;3.147644837697347;2116.5;60.00818705558777;1772.999999999999;60.009810050328575;1713.099999999999;0.46073397000630695;1786.099999999999;0.4273499647776286;1813.6999999999991
n100;RC104.txt;100;329.3103837966919;339.77276555697125;1159.9999999999998;Memetic_Algorithm;1198.2666666666664;0.3555467128753662;1428.5999999999997;0.0136717160542806;1732.6;0.012494961420694986;1739.7999999999997;0.2979559898376465;1390.8000000000004;0.0024391810099283853;1841.7;0.002126455307006836;1838.8;60.424274921417236;1247.3000000000004;60.496349811553955;1230.7000000000005;0.0047266483306884766;1754.6999999999998;1.1674141883850098;1841.7;63.140122969945274;1159.9999999999998;5.27160890897115;1428.5999999999997;5.795823812484741;1417.1000000000001;5.159156322479248;1739.7999999999997;5.084016799926758;1332.0000000000005;5.358951171239217;1389.7000000000003;5.127531846364339;1358.1000000000001;60.0166650613149;1383.8999999999994;60.01868732770284;1349.9;0.9735031922658285;1428.5999999999997;1.0496691862742107;1386.3000000000004
n100;RC108.txt;100;316.36275815963745;321.4611192544301;1169.1;Memetic_Algorithm;1187.6999999999998;0.4041750431060791;1380.9999999999998;0.0097657839457194;1772.3;0.008481979370117188;1762.1;0.32157063484191895;1428.8;0.00843032201131185;1822.5000000000002;0.005134264628092448;1842.9000000000003;60.57761947313944;1246.999999999999;60.17298452059428;1245.1000000000013;0.005408922831217448;1789.2;0.9941557248433431;1852.2;49.75882816314697;1169.1;4.375101963678996;1380.9999999999998;4.593765020370483;1354.3999999999999;4.535775105158488;1397.6999999999998;4.5915671189626055;1428.8;4.534288247426351;1377.1000000000001;4.438896417617798;1389.9000000000003;60.0131094455719;1354.3999999999996;60.02088324228922;1365.1000000000001;0.797582228978475;1372.7999999999997;1.2935632069905598;1302.2000000000003
n100;RC201.txt;100;345.2806510925293;351.18692541122437;1286.5;Memetic_Algorithm;1296.1333333333332;0.5744722684224447;1698.099999999997;0.0032900174458821616;2462.7000000000003;0.004976669947306315;2453.9;0.43613767623901367;1451.4999999999998;0.0013908545176188152;1919.6;0.0007486343383789062;1919.6;60.71565127372742;1432.2999999999993;60.22193614641825;1421.5000000000002;0.004603068033854167;2463.9;0.9150922298431396;1919.6;79.85027591387431;1286.5;4.429759502410889;1694.8;4.555365165074666;2462.7000000000003;4.800537983576457;1539.2;4.096206347147624;1451.4999999999998;4.1978286902109785;1501.2999999999997;4.063417116800944;1539.2;60.03405809402466;1662.4999999999968;60.021244764328;1433.9;1.5526459217071533;1603.8999999999999;0.7072528203328451;1451.4999999999998
n100;RC204.txt;100;684.00363945961;746.0739764372507;812.6999999999997;Memetic_Algorithm;827.9999999999999;1.5174815654754639;1006.6999999999991;0.09846075375874837;1347.8000000000002;0.060318708419799805;1345.6;1.009702205657959;973.6999999999999;0.00892202059427897;1817.9;0.006575345993041992;1815.8;61.24171551068624;908.0000000000007;61.6792520682017;927.3999999999996;0.005158265431722005;1357.4;1.2496008078257244;1824.3;293.09718139966327;812.6999999999997;32.617353995641075;989.6;29.965224424997967;945.1;35.52031191190084;993.1;33.2069890499115;910.7000000000002;34.23233977953593;973.6999999999999;30.275733470916748;872.8;60.02707974116007;956.9000000000033;60.0333739121755;973.6999999999999;5.817620595296224;950.5;4.403550942738851;927.2000000000002
n100;RC208.txt;100;522.8213355541229;576.1858042081197;802.6999999999998;Memetic_Algorithm;837.1666666666662;2.2678000132242837;935.2000000000016;0.07751321792602539;1357.7;0.11211323738098145;1354.6000000000004;0.8296430110931396;941.0000000000008;0.003350416819254557;1797.0;0.001939853032430013;1797.0;62.09739096959432;875.4999999999989;61.62907187143961;914.1999999999987;0.004564364751180013;1391.5;1.184158484141032;1797.0;210.98880004882812;802.6999999999998;19.931009769439697;870.4999999999999;18.321784416834515;936.9999999999999;20.231080293655396;958.9;19.866880019505818;941.0;15.708471536636353;908.3999999999999;14.24874496459961;934.0;60.02438775698344;934.3000000000018;60.006425062815346;941.0000000000008;5.573415756225586;933.4999999999999;3.0772248903910318;900.0000000000002
n25;C101.txt;25;37.32740092277527;69.42634375890096;191.2999999999998;GRASP_G2;191.29999999999984;0.011000871658325195;231.80000000000013;0.00027171770731608075;369.5;0.0001319249471028646;369.5;0.036351680755615234;255.30000000000007;3.918011983235677e-05;1130.4;0.00020805994669596353;1130.4;2.685007651646932;191.29999999999998;5.526171286900838;191.2999999999998;0.0009224414825439453;369.5;0.0008052190144856771;1130.4;10.745214700698853;191.29999999999987;0.8018295764923096;191.3;0.8368531068166097;191.3;0.799647331237793;191.3;1.5349669456481934;191.3;1.523607889811198;191.3;1.8252506256103516;191.3;18.6152081489563;231.80000000000013;24.21500547726949;191.30000000000013;0.1542996565500895;222.49999999999997;0.11351982752482097;221.40000000000006
n25;C104.txt;25;62.9304404258728;68.86844491958618;186.89999999999992;GRASP_G1;186.89999999999995;0.03191113471984863;280.7000000000003;0.001882791519165039;360.70000000000005;0.0020926793416341147;360.0;0.03976869583129883;290.3999999999999;2.2331873575846355e-05;1130.4;9.854634602864583e-05;1130.4;7.8199083010355634;186.89999999999992;5.936812559763591;190.0;0.0007120768229166666;367.20000000000005;0.00039084752400716144;1130.4;10.057458957036337;186.89999999999995;3.9546480973561606;190.3;3.898777723312378;186.89999999999998;3.6216911474863687;190.3;2.3139466444651284;190.3;2.121839920679728;190.3;1.9686799049377441;186.90000000000003;15.801457246144613;275.6000000000005;10.903876781463623;288.9999999999999;0.23171353340148926;223.5;0.16072821617126465;222.09999999999997
n25;C108.txt;25;45.38257384300232;46.2799498240153;191.29999999999978;GRASP_G2;191.29999999999987;0.012960433959960938;216.80000000000007;0.0004937648773193359;353.20000000000005;0.00035421053568522137;352.6;0.01966555913289388;224.1000000000003;1.899401346842448e-05;1130.4;9.711583455403645e-05;1130.4;3.0161460240681968;191.29999999999993;3.0530646642049155;191.29999999999978;0.0010770161946614583;353.20000000000005;0.00037972132364908856;1130.4;7.619612058003743;191.29999999999993;1.2289760112762451;191.3;1.1428724924723308;191.3;1.1450645128885906;191.3;1.1544919808705647;191.3;1.188207467397054;191.3;1.1695197423299153;191.3;14.59308091799418;216.80000000000007;10.709355990091959;191.30000000000035;0.1477517286936442;216.79999999999998;0.07673438390096028;221.40000000000006
n25;C201.txt;25;71.59590554237366;72.29194823900859;214.6999999999998;G1_Neigh1_Insertion;214.6999999999998;0.02843332290649414;214.6999999999998;0.00022514661153157553;610.8;0.00012723604838053385;610.8;0.03543957074483236;214.70000000000024;1.9470850626627605e-05;1273.0;0.00010053316752115886;1273.0;3.5794511636098227;214.6999999999998;3.6787161032358804;214.70000000000024;0.0010272661844889324;610.8;0.00038305918375651043;1273.0;13.091993967692057;214.69999999999982;1.1000362237294514;214.6999999999998;1.2055554389953613;214.7;1.1987950801849365;214.7;1.2273586591084797;214.7;1.1116046110788982;214.7;1.0175819396972656;214.7;22.085541168848675;214.6999999999998;22.583475828170776;214.70000000000024;0.17740448315938315;214.6999999999998;0.16865007082621256;214.69999999999996
n25;C204.txt;25;135.72350907325745;135.91961781183878;213.1;SA2_on_Neigh3;213.5666666666666;0.06094662348429362;264.9000000000003;0.002312898635864258;524.6999999999999;0.0020949840545654297;517.5999999999999;0.04705182711283366;259.49999999999943;2.0583470662434895e-05;1273.0;0.00010085105895996094;1273.0;12.49965755144755;214.49999999999991;11.14651362101237;214.49999999999955;0.0009948412577311199;544.1;0.0003807544708251953;1273.0;26.361066102981567;214.49999999999986;4.87505300839742;213.1;6.513520161310832;214.5;6.411088466644287;214.5;4.531536897023519;214.5;5.263414144515991;213.1;7.096427758534749;213.1;26.707876682281494;214.50000000000034;22.577234665552776;259.49999999999943;1.3520742257436116;214.49999999999994;0.47022302945454914;214.49999999999991
n25;C208.txt;25;87.8460464477539;89.79400690396626;214.49999999999983;Memetic_Algorithm;214.49999999999991;0.020292202631632488;224.6000000000001;0.001413901646931966;297.40000000000003;0.0008563995361328125;296.20000000000005;0.05126579602559408;227.29999999999959;1.994768778483073e-05;1273.0;9.822845458984375e-05;1273.0;5.825030326843262;214.49999999999991;5.982073465983073;214.49999999999991;0.0010162194569905598;305.3;0.00038059552510579425;1273.0;15.873891750971476;214.49999999999983;2.2831881046295166;214.5;2.4711718559265137;214.5;2.3009215195973716;214.5;2.342050790786743;214.5;2.51080330212911;214.5;2.4797373612721763;214.5;22.775791088740032;224.6000000000001;24.280166308085125;214.69999999999962;0.3220251401265462;214.49999999999997;0.27178748448689777;214.49999999999997
n25;R101.txt;25;30.536487102508545;30.713803211847942;617.0999999999998;Memetic_Algorithm;617.0999999999999;0.007291555404663086;650.5;8.463859558105469e-05;945.9;8.749961853027344e-05;945.9;0.008901755015055338;640.6999999999996;1.9073486328125e-05;1244.6;9.83874003092448e-05;1244.6;1.6639678478240967;617.0999999999999;1.674963156382243;617.1;0.0009165604909261068;945.9;0.0003837744394938151;1244.6;4.915226141611735;617.0999999999998;0.7500189145406088;626.6;0.7970303694407145;626.6;0.7497882048288981;626.6;0.7739496231079102;626.6;0.7924225330352783;625.9;0.7512032985687256;640.7;9.02708101272583;650.5;8.676757574081421;633.9999999999997;0.06482799847920735;650.5;0.05875857671101888;640.6999999999996
n25;R104.txt;25;45.80819869041443;46.35887408256531;416.8999999999997;GRASP_G1;416.8999999999998;0.019704739252726238;439.90000000000003;0.0006356239318847656;692.5999999999999;0.0002090930938720703;693.0999999999999;0.021857261657714844;517.9999999999993;1.9629796346028645e-05;1244.6;0.00010077158610026042;1244.6;3.2028188705444336;416.8999999999997;2.8991569677988687;416.8999999999999;0.0009063084920247396;693.0999999999999;0.0003859202067057292;1244.6;7.616915225982666;416.89999999999986;1.7076940536499023;416.9;1.6845467885335286;435.99999999999994;1.5703860918680828;423.4;1.6726539134979248;430.79999999999995;1.865010102589925;435.7;1.6808146635691326;422.5;10.98487933476766;436.0;11.169078747431437;435.9999999999993;0.1580955982208252;435.99999999999994;0.10297664006551106;479.79999999999995
n25;R108.txt;25;53.2551052570343;53.53830107053121;397.29999999999956;GRASP_G2;397.2999999999997;0.024231354395548504;446.2000000000003;0.0006956259409586588;644.3;0.00024517377217610675;644.8;0.025121609369913738;455.5999999999996;2.010663350423177e-05;1244.6;0.00010331471761067708;1244.6;3.420386870702108;397.2999999999999;3.183074633280436;397.29999999999956;0.0008440812428792318;644.8;0.0003886222839355469;1244.6;7.846102158228557;397.2999999999997;1.9251500765482585;397.29999999999995;1.729795773824056;397.3;1.9255780378977458;397.3;1.7414164543151855;397.29999999999995;1.8500155607859294;408.79999999999995;1.8229215145111084;397.29999999999995;13.404634237289429;425.20000000000016;14.270696719487509;407.7999999999996;0.2371858755747477;433.99999999999994;0.1296678384145101;455.5999999999996
n25;R201.txt;25;53.337440967559814;55.74165550867716;463.2999999999998;GRASP_G2;463.2999999999999;0.019618431727091473;493.39999999999975;0.00023094813028971353;736.5999999999999;0.0002559820810953776;722.8999999999999;0.020194212595621746;493.0999999999999;1.9709269205729168e-05;1244.6;9.870529174804688e-05;1244.6;4.530035416285197;463.29999999999995;6.417241255442302;463.2999999999998;0.0006925264994303385;736.5999999999999;0.000392913818359375;1244.6;7.15823761622111;463.29999999999984;1.2192946275075276;463.3;1.1342204411824544;504.69999999999993;1.190130392710368;463.29999999999995;1.2621812025705974;486.70000000000005;1.1911340554555256;477.2;1.1619194348653157;477.1;14.080261389414469;466.49999999999966;16.110689481099445;473.4000000000001;0.14963054656982422;493.39999999999975;0.09514729181925456;493.09999999999985
n25;R204.txt;25;111.72806215286255;114.1055432955424;355.4;SA1_on_Neigh1;356.7999999999999;0.040147622426350914;419.9000000000001;0.0021323362986246743;570.9000000000001;0.000884850819905599;593.4000000000001;0.04529635111490885;429.5999999999998;2.0186106363932293e-05;1244.6;9.80695088704427e-05;1244.6;9.629095951716105;357.4999999999998;14.71328059832255;357.50000000000034;0.0010625521341959636;594.6;0.0003848075866699219;1244.6;20.192740201950073;357.4999999999999;4.974578698476155;355.4;4.942569017410278;357.5;4.501355330149333;355.4;4.900605996449788;364.9;5.010136127471924;362.4;5.893630345662435;358.4;22.846657673517864;379.5000000000001;15.259001016616821;384.6999999999998;0.6752840677897135;392.99999999999994;0.47655471165974933;373.4999999999999
